timestamp,subject,condition,cond_index,idx,midi_note,frequency,direction,interval,azimuth,elevation,elevation_ls,azimuth_ls,elevation_diff
2024-10-21 10:22:51.279761,sub00,flute,0,0,66.0,369.9944227116344,25,NA,2.6355397701263428,-15.668331146240234,-25.0,0.0,9.331668853759766
2024-10-21 10:22:57.240557,sub00,flute,0,1,73.0,554.3652619537442,25,NA,2.892172336578369,-16.021944046020508,-25.0,0.0,8.978055953979492
2024-10-21 10:23:02.860073,sub00,flute,0,2,86.0,1174.6590716696303,25,NA,3.7545711994171143,-21.979402542114254,-25.0,0.0,3.0205974578857457
2024-10-21 10:23:07.830666,sub00,flute,0,3,68.0,415.3046975799452,24,NA,1.7064579725265503,7.133580207824707,-12.5,0.0,19.633580207824707
2024-10-21 10:23:12.809495,sub00,flute,0,4,74.0,587.3295358348153,21,NA,1.100426197052002,13.280447959899902,25.0,0.0,-11.719552040100098
2024-10-21 10:23:18.472566,sub00,flute,0,5,75.0,622.2539674441618,25,NA,3.014336109161377,-19.427337646484375,-25.0,0.0,5.572662353515625
2024-10-21 10:23:23.943523,sub00,flute,0,6,80.0,830.6093951598904,21,NA,0.8151212334632874,16.80995464324951,25.0,0.0,-8.190045356750488
2024-10-21 10:23:29.936573,sub00,flute,0,7,81.0,880.0,24,NA,0.7597107291221619,7.105128049850464,-12.5,0.0,19.605128049850464
2024-10-21 10:23:34.578718,sub00,flute,0,8,75.0,622.2539674441618,22,NA,1.2796456813812256,-0.1928577423095703,12.5,0.0,-12.69285774230957
2024-10-21 10:23:40.547185,sub00,flute,0,9,70.0,466.1637615180898,21,NA,-0.1654052734375,6.957198619842529,25.0,0.0,-18.04280138015747
2024-10-21 10:23:45.852740,sub00,flute,0,10,68.0,415.3046975799452,22,NA,0.03045654296875,6.935799479484558,12.5,0.0,-5.564200520515442
2024-10-21 10:23:51.364268,sub00,flute,0,11,61.0,277.1826309768721,24,NA,0.971990406513214,-14.867782592773438,-12.5,0.0,-2.3677825927734375
2024-10-21 10:23:56.664700,sub00,flute,0,12,75.0,622.2539674441618,21,NA,-0.418731689453125,14.678158283233644,25.0,0.0,-10.321841716766356
2024-10-21 10:24:01.842034,sub00,flute,0,13,73.0,554.3652619537442,24,NA,0.6845741271972656,-13.043115615844728,-12.5,0.0,-0.5431156158447283
2024-10-21 10:24:06.806411,sub00,flute,0,14,62.0,293.66476791740763,24,NA,0.4217444658279419,-1.2286643981933594,-12.5,0.0,11.27133560180664
2024-10-21 10:24:12.053943,sub00,flute,0,15,65.0,349.22823143300394,23,NA,-0.535369873046875,9.64638900756836,0.0,0.0,9.64638900756836
2024-10-21 10:24:17.396161,sub00,flute,0,16,61.0,277.1826309768721,23,NA,-0.346099853515625,8.003954067826271,0.0,0.0,8.003954067826271
2024-10-21 10:24:22.840626,sub00,flute,0,17,68.0,415.3046975799452,25,NA,0.4230975210666656,-18.541757583618164,-25.0,0.0,6.458242416381836
2024-10-21 10:24:28.380453,sub00,flute,0,18,78.0,739.9888454232688,21,NA,-3.4781494140625,26.78878402709961,25.0,0.0,1.7887840270996094
2024-10-21 10:24:34.145336,sub00,flute,0,19,72.0,523.2511306011972,24,NA,1.3150227069854736,-23.204986572265625,-12.5,0.0,-10.704986572265623
2024-10-21 10:24:39.389911,sub00,flute,0,20,74.0,587.3295358348153,25,NA,1.2861007452011108,-20.42228126525879,-25.0,0.0,4.577718734741211
2024-10-21 10:24:44.741980,sub00,flute,0,21,71.0,493.88330125612424,23,NA,0.111541710793972,-12.071786880493164,0.0,0.0,-12.071786880493164
2024-10-21 10:24:50.111378,sub00,flute,0,22,88.0,1318.5102276514797,21,NA,-2.486358642578125,23.3411922454834,25.0,0.0,-1.6588077545166016
2024-10-21 10:24:55.563968,sub00,flute,0,23,59.0,246.94165062806212,21,NA,-7.749664306640625,37.70429992675781,25.0,0.0,12.704299926757812
2024-10-21 10:25:00.798804,sub00,flute,0,24,63.0,311.1269837220809,23,NA,-1.684600830078125,16.697571754455566,0.0,0.0,16.697571754455566
2024-10-21 10:25:05.734078,sub00,flute,0,25,81.0,880.0,23,NA,-2.023162841796875,21.466769218444824,0.0,0.0,21.466769218444824
