timestamp,subject,task,idx,stim,frequency,direction,azimuth,elevation
2024-09-20 13:58:02.774319,	Sub00,	absolute,	180,	"(987.7666025122485, 25)",	987.7666025122485,	25,	1,	2
2024-09-20 13:58:02.774469,	Sub00,	absolute,	181,	"(830.6093951598904, 25)",	830.6093951598904,	25,	1,	2
2024-09-20 13:58:02.774608,	Sub00,	absolute,	182,	"(523.2511306011972, 24)",	523.2511306011972,	24,	1,	2
2024-09-20 13:58:02.774742,	Sub00,	absolute,	183,	"(246.94165062806212, 21)",	246.94165062806212,	21,	1,	2
2024-09-20 13:58:02.774874,	Sub00,	absolute,	184,	"(293.66476791740763, 25)",	293.66476791740763,	25,	1,	2
2024-09-20 13:58:02.775001,	Sub00,	absolute,	185,	"(164.813778456435, 24)",	164.813778456435,	24,	1,	2
2024-09-20 13:58:02.775126,	Sub00,	absolute,	186,	"(783.9908719634984, 21)",	783.9908719634984,	21,	1,	2
2024-09-20 13:58:02.775247,	Sub00,	absolute,	187,	"(277.1826309768721, 25)",	277.1826309768721,	25,	1,	2
2024-09-20 13:58:02.775368,	Sub00,	absolute,	188,	"(391.9954359817492, 25)",	391.9954359817492,	25,	1,	2
2024-09-20 13:58:02.775490,	Sub00,	absolute,	189,	"(1244.5079348883237, 25)",	1244.5079348883237,	25,	1,	2
2024-09-20 13:58:02.775611,	Sub00,	absolute,	190,	"(622.2539674441618, 23)",	622.2539674441618,	23,	1,	2
2024-09-20 13:58:02.775731,	Sub00,	absolute,	191,	"(587.3295358348153, 25)",	587.3295358348153,	25,	1,	2
2024-09-20 13:58:02.775851,	Sub00,	absolute,	192,	"(293.66476791740763, 24)",	293.66476791740763,	24,	1,	2
2024-09-20 13:58:02.775972,	Sub00,	absolute,	193,	"(369.9944227116344, 25)",	369.9944227116344,	25,	1,	2
2024-09-20 13:58:02.776092,	Sub00,	absolute,	194,	"(246.94165062806212, 24)",	246.94165062806212,	24,	1,	2
2024-09-20 13:58:02.776213,	Sub00,	absolute,	195,	"(783.9908719634984, 23)",	783.9908719634984,	23,	1,	2
2024-09-20 13:58:02.776332,	Sub00,	absolute,	196,	"(1244.5079348883237, 23)",	1244.5079348883237,	23,	1,	2
2024-09-20 13:58:02.776452,	Sub00,	absolute,	197,	"(466.1637615180898, 24)",	466.1637615180898,	24,	1,	2
2024-09-20 13:58:02.776985,	Sub00,	absolute,	198,	"(349.22823143300394, 24)",	349.22823143300394,	24,	1,	2
2024-09-20 13:58:02.777193,	Sub00,	absolute,	199,	"(246.94165062806212, 25)",	246.94165062806212,	25,	1,	2
2024-09-20 13:58:02.777361,	Sub00,	absolute,	200,	"(659.2551138257397, 21)",	659.2551138257397,	21,	1,	2
2024-09-20 13:58:02.777517,	Sub00,	absolute,	201,	"(554.3652619537442, 25)",	554.3652619537442,	25,	1,	2
2024-09-20 13:58:02.777664,	Sub00,	absolute,	202,	"(987.7666025122485, 24)",	987.7666025122485,	24,	1,	2
2024-09-20 13:58:02.777809,	Sub00,	absolute,	203,	"(184.9972113558172, 23)",	184.9972113558172,	23,	1,	2
2024-09-20 13:58:02.777952,	Sub00,	absolute,	204,	"(554.3652619537442, 24)",	554.3652619537442,	24,	1,	2
2024-09-20 13:58:02.778095,	Sub00,	absolute,	205,	"(587.3295358348153, 23)",	587.3295358348153,	23,	1,	2
2024-09-20 13:58:02.778232,	Sub00,	absolute,	206,	"(164.813778456435, 22)",	164.813778456435,	22,	1,	2
2024-09-20 13:58:02.778374,	Sub00,	absolute,	207,	"(659.2551138257397, 22)",	659.2551138257397,	22,	1,	2
2024-09-20 13:58:02.778513,	Sub00,	absolute,	208,	"(261.6255653005986, 21)",	261.6255653005986,	21,	1,	2
2024-09-20 13:58:02.778653,	Sub00,	absolute,	209,	"(391.9954359817492, 21)",	391.9954359817492,	21,	1,	2
2024-09-20 13:58:02.778791,	Sub00,	absolute,	210,	"(293.66476791740763, 21)",	293.66476791740763,	21,	1,	2
2024-09-20 13:58:02.778928,	Sub00,	absolute,	211,	"(493.88330125612424, 23)",	493.88330125612424,	23,	1,	2
2024-09-20 13:58:02.779065,	Sub00,	absolute,	212,	"(261.6255653005986, 21)",	261.6255653005986,	21,	1,	2
2024-09-20 13:58:02.779218,	Sub00,	absolute,	213,	"(277.1826309768721, 22)",	277.1826309768721,	22,	1,	2
2024-09-20 13:58:02.779355,	Sub00,	absolute,	214,	"(311.1269837220809, 21)",	311.1269837220809,	21,	1,	2
2024-09-20 13:58:02.779490,	Sub00,	absolute,	215,	"(415.3046975799452, 21)",	415.3046975799452,	21,	1,	2
2024-09-20 13:58:02.779626,	Sub00,	absolute,	216,	"(739.9888454232688, 23)",	739.9888454232688,	23,	1,	2
2024-09-20 13:58:02.779761,	Sub00,	absolute,	217,	"(783.9908719634984, 25)",	783.9908719634984,	25,	1,	2
2024-09-20 13:58:02.779896,	Sub00,	absolute,	218,	"(261.6255653005986, 25)",	261.6255653005986,	25,	1,	2
2024-09-20 13:58:02.780032,	Sub00,	absolute,	219,	"(369.9944227116344, 24)",	369.9944227116344,	24,	1,	2
2024-09-20 13:58:02.780169,	Sub00,	absolute,	220,	"(830.6093951598904, 21)",	830.6093951598904,	21,	1,	2
2024-09-20 13:58:02.780303,	Sub00,	absolute,	221,	"(391.9954359817492, 24)",	391.9954359817492,	24,	1,	2
2024-09-20 13:58:02.780437,	Sub00,	absolute,	222,	"(415.3046975799452, 23)",	415.3046975799452,	23,	1,	2
2024-09-20 13:58:02.780571,	Sub00,	absolute,	223,	"(466.1637615180898, 22)",	466.1637615180898,	22,	1,	2
2024-09-20 13:58:02.780705,	Sub00,	absolute,	224,	"(246.94165062806212, 24)",	246.94165062806212,	24,	1,	2
2024-09-20 13:58:02.780842,	Sub00,	absolute,	225,	"(523.2511306011972, 21)",	523.2511306011972,	21,	1,	2
2024-09-20 13:58:02.780974,	Sub00,	absolute,	226,	"(554.3652619537442, 21)",	554.3652619537442,	21,	1,	2
2024-09-20 13:58:02.781109,	Sub00,	absolute,	227,	"(220.0, 25)",	220.0,	25,	1,	2
2024-09-20 13:58:02.781254,	Sub00,	absolute,	228,	"(246.94165062806212, 21)",	246.94165062806212,	21,	1,	2
2024-09-20 13:58:02.781390,	Sub00,	absolute,	229,	"(184.9972113558172, 23)",	184.9972113558172,	23,	1,	2
2024-09-20 13:58:02.781531,	Sub00,	absolute,	230,	"(277.1826309768721, 22)",	277.1826309768721,	22,	1,	2
2024-09-20 13:58:02.781648,	Sub00,	absolute,	231,	"(184.9972113558172, 25)",	184.9972113558172,	25,	1,	2
2024-09-20 13:58:02.781758,	Sub00,	absolute,	232,	"(207.65234878997256, 23)",	207.65234878997256,	23,	1,	2
2024-09-20 13:58:02.781869,	Sub00,	absolute,	233,	"(987.7666025122485, 24)",	987.7666025122485,	24,	1,	2
2024-09-20 13:58:02.781978,	Sub00,	absolute,	234,	"(277.1826309768721, 24)",	277.1826309768721,	24,	1,	2
2024-09-20 13:58:02.782087,	Sub00,	absolute,	235,	"(329.62755691286986, 25)",	329.62755691286986,	25,	1,	2
2024-09-20 13:58:02.782198,	Sub00,	absolute,	236,	"(207.65234878997256, 25)",	207.65234878997256,	25,	1,	2
2024-09-20 13:58:02.782503,	Sub00,	absolute,	237,	"(246.94165062806212, 25)",	246.94165062806212,	25,	1,	2
2024-09-20 13:58:02.782627,	Sub00,	absolute,	238,	"(830.6093951598904, 25)",	830.6093951598904,	25,	1,	2
2024-09-20 13:58:02.782752,	Sub00,	absolute,	239,	"(220.0, 23)",	220.0,	23,	1,	2
2024-09-20 13:58:02.782876,	Sub00,	absolute,	240,	"(466.1637615180898, 21)",	466.1637615180898,	21,	1,	2
2024-09-20 13:58:02.783001,	Sub00,	absolute,	241,	"(184.9972113558172, 21)",	184.9972113558172,	21,	1,	2
2024-09-20 13:58:02.783123,	Sub00,	absolute,	242,	"(830.6093951598904, 23)",	830.6093951598904,	23,	1,	2
2024-09-20 13:58:02.783251,	Sub00,	absolute,	243,	"(329.62755691286986, 22)",	329.62755691286986,	22,	1,	2
2024-09-20 13:58:02.783383,	Sub00,	absolute,	244,	"(587.3295358348153, 21)",	587.3295358348153,	21,	1,	2
2024-09-20 13:58:02.783503,	Sub00,	absolute,	245,	"(184.9972113558172, 25)",	184.9972113558172,	25,	1,	2
2024-09-20 13:58:02.783626,	Sub00,	absolute,	246,	"(622.2539674441618, 24)",	622.2539674441618,	24,	1,	2
2024-09-20 13:58:02.783748,	Sub00,	absolute,	247,	"(311.1269837220809, 24)",	311.1269837220809,	24,	1,	2
2024-09-20 13:58:02.783868,	Sub00,	absolute,	248,	"(622.2539674441618, 22)",	622.2539674441618,	22,	1,	2
2024-09-20 13:58:02.783989,	Sub00,	absolute,	249,	"(466.1637615180898, 23)",	466.1637615180898,	23,	1,	2
2024-09-20 13:58:02.784111,	Sub00,	absolute,	250,	"(622.2539674441618, 25)",	622.2539674441618,	25,	1,	2
2024-09-20 13:58:02.784231,	Sub00,	absolute,	251,	"(391.9954359817492, 24)",	391.9954359817492,	24,	1,	2
2024-09-20 13:58:04.377442,	Sub00,	absolute,	252,	"(369.9944227116344, 21)",	369.9944227116344,	21,	1,	2
2024-09-20 13:58:04.378768,	Sub00,	absolute,	253,	"(195.99771799087466, 21)",	195.99771799087466,	21,	1,	2
2024-09-20 13:58:04.378991,	Sub00,	absolute,	254,	"(415.3046975799452, 24)",	415.3046975799452,	24,	1,	2
2024-09-20 13:58:04.379179,	Sub00,	absolute,	255,	"(440.0, 23)",	440.0,	23,	1,	2
2024-09-20 13:58:04.379356,	Sub00,	absolute,	256,	"(554.3652619537442, 23)",	554.3652619537442,	23,	1,	2
2024-09-20 13:58:04.379524,	Sub00,	absolute,	257,	"(830.6093951598904, 22)",	830.6093951598904,	22,	1,	2
2024-09-20 13:58:04.379695,	Sub00,	absolute,	258,	"(311.1269837220809, 23)",	311.1269837220809,	23,	1,	2
2024-09-20 13:58:04.379862,	Sub00,	absolute,	259,	"(1244.5079348883237, 21)",	1244.5079348883237,	21,	1,	2
2024-09-20 13:58:04.380032,	Sub00,	absolute,	260,	"(587.3295358348153, 25)",	587.3295358348153,	25,	1,	2
2024-09-20 13:58:04.380186,	Sub00,	absolute,	261,	"(739.9888454232688, 24)",	739.9888454232688,	24,	1,	2
2024-09-20 13:58:04.380353,	Sub00,	absolute,	262,	"(277.1826309768721, 25)",	277.1826309768721,	25,	1,	2
2024-09-20 13:58:04.380511,	Sub00,	absolute,	263,	"(207.65234878997256, 21)",	207.65234878997256,	21,	1,	2
2024-09-20 13:58:04.380669,	Sub00,	absolute,	264,	"(369.9944227116344, 21)",	369.9944227116344,	21,	1,	2
2024-09-20 13:58:04.380831,	Sub00,	absolute,	265,	"(830.6093951598904, 22)",	830.6093951598904,	22,	1,	2
2024-09-20 13:58:04.380994,	Sub00,	absolute,	266,	"(195.99771799087466, 23)",	195.99771799087466,	23,	1,	2
2024-09-20 13:58:04.381155,	Sub00,	absolute,	267,	"(493.88330125612424, 24)",	493.88330125612424,	24,	1,	2
2024-09-20 13:58:04.381316,	Sub00,	absolute,	268,	"(622.2539674441618, 21)",	622.2539674441618,	21,	1,	2
2024-09-20 13:58:04.381475,	Sub00,	absolute,	269,	"(369.9944227116344, 22)",	369.9944227116344,	22,	1,	2
2024-09-20 13:58:04.381625,	Sub00,	absolute,	270,	"(220.0, 21)",	220.0,	21,	1,	2
2024-09-20 13:58:04.381780,	Sub00,	absolute,	271,	"(493.88330125612424, 25)",	493.88330125612424,	25,	1,	2
2024-09-20 13:58:04.381944,	Sub00,	absolute,	272,	"(659.2551138257397, 21)",	659.2551138257397,	21,	1,	2
2024-09-20 13:58:04.382105,	Sub00,	absolute,	273,	"(391.9954359817492, 21)",	391.9954359817492,	21,	1,	2
2024-09-20 13:58:04.382238,	Sub00,	absolute,	274,	"(587.3295358348153, 22)",	587.3295358348153,	22,	1,	2
2024-09-20 13:58:04.382360,	Sub00,	absolute,	275,	"(220.0, 25)",	220.0,	25,	1,	2
2024-09-20 13:58:04.382481,	Sub00,	absolute,	276,	"(164.813778456435, 24)",	164.813778456435,	24,	1,	2
2024-09-20 13:58:04.382725,	Sub00,	absolute,	277,	"(195.99771799087466, 22)",	195.99771799087466,	22,	1,	2
2024-09-20 13:58:04.382808,	Sub00,	absolute,	278,	"(466.1637615180898, 24)",	466.1637615180898,	24,	1,	2
2024-09-20 13:58:04.382888,	Sub00,	absolute,	279,	"(220.0, 21)",	220.0,	21,	1,	2
2024-09-20 13:58:04.382966,	Sub00,	absolute,	280,	"(554.3652619537442, 22)",	554.3652619537442,	22,	1,	2
2024-09-20 13:58:04.383046,	Sub00,	absolute,	281,	"(415.3046975799452, 24)",	415.3046975799452,	24,	1,	2
2024-09-20 13:58:04.383126,	Sub00,	absolute,	282,	"(739.9888454232688, 23)",	739.9888454232688,	23,	1,	2
2024-09-20 13:58:04.383206,	Sub00,	absolute,	283,	"(261.6255653005986, 23)",	261.6255653005986,	23,	1,	2
2024-09-20 13:58:04.383287,	Sub00,	absolute,	284,	"(164.813778456435, 23)",	164.813778456435,	23,	1,	2
2024-09-20 13:58:04.383367,	Sub00,	absolute,	285,	"(329.62755691286986, 22)",	329.62755691286986,	22,	1,	2
2024-09-20 13:58:04.383448,	Sub00,	absolute,	286,	"(349.22823143300394, 22)",	349.22823143300394,	22,	1,	2
2024-09-20 13:58:04.383529,	Sub00,	absolute,	287,	"(622.2539674441618, 21)",	622.2539674441618,	21,	1,	2
2024-09-20 13:58:04.383608,	Sub00,	absolute,	288,	"(164.813778456435, 21)",	164.813778456435,	21,	1,	2
2024-09-20 13:58:04.383687,	Sub00,	absolute,	289,	"(987.7666025122485, 22)",	987.7666025122485,	22,	1,	2
2024-09-20 13:58:04.383766,	Sub00,	absolute,	290,	"(261.6255653005986, 24)",	261.6255653005986,	24,	1,	2
2024-09-20 13:58:04.383844,	Sub00,	absolute,	291,	"(164.813778456435, 21)",	164.813778456435,	21,	1,	2
2024-09-20 13:58:04.383922,	Sub00,	absolute,	292,	"(349.22823143300394, 25)",	349.22823143300394,	25,	1,	2
2024-09-20 13:58:04.384003,	Sub00,	absolute,	293,	"(311.1269837220809, 22)",	311.1269837220809,	22,	1,	2
2024-09-20 13:58:04.384083,	Sub00,	absolute,	294,	"(783.9908719634984, 24)",	783.9908719634984,	24,	1,	2
2024-09-20 13:58:04.384161,	Sub00,	absolute,	295,	"(1244.5079348883237, 23)",	1244.5079348883237,	23,	1,	2
2024-09-20 13:58:04.384241,	Sub00,	absolute,	296,	"(164.813778456435, 23)",	164.813778456435,	23,	1,	2
2024-09-20 13:58:04.384320,	Sub00,	absolute,	297,	"(207.65234878997256, 21)",	207.65234878997256,	21,	1,	2
2024-09-20 13:58:04.384400,	Sub00,	absolute,	298,	"(246.94165062806212, 21)",	246.94165062806212,	21,	1,	2
2024-09-20 13:58:04.384479,	Sub00,	absolute,	299,	"(349.22823143300394, 21)",	349.22823143300394,	21,	1,	2
2024-09-20 13:58:04.384557,	Sub00,	absolute,	300,	"(466.1637615180898, 25)",	466.1637615180898,	25,	1,	2
2024-09-20 13:58:04.384636,	Sub00,	absolute,	301,	"(349.22823143300394, 21)",	349.22823143300394,	21,	1,	2
2024-09-20 13:58:04.384715,	Sub00,	absolute,	302,	"(329.62755691286986, 21)",	329.62755691286986,	21,	1,	2
2024-09-20 13:58:04.384795,	Sub00,	absolute,	303,	"(184.9972113558172, 22)",	184.9972113558172,	22,	1,	2
2024-09-20 13:58:04.384875,	Sub00,	absolute,	304,	"(164.813778456435, 21)",	164.813778456435,	21,	1,	2
2024-09-20 13:58:04.384955,	Sub00,	absolute,	305,	"(659.2551138257397, 25)",	659.2551138257397,	25,	1,	2
2024-09-20 13:58:04.385035,	Sub00,	absolute,	306,	"(293.66476791740763, 22)",	293.66476791740763,	22,	1,	2
2024-09-20 13:58:04.385115,	Sub00,	absolute,	307,	"(349.22823143300394, 22)",	349.22823143300394,	22,	1,	2
2024-09-20 13:58:04.385194,	Sub00,	absolute,	308,	"(415.3046975799452, 22)",	415.3046975799452,	22,	1,	2
2024-09-20 13:58:04.385273,	Sub00,	absolute,	309,	"(246.94165062806212, 22)",	246.94165062806212,	22,	1,	2
2024-09-20 13:58:04.385368,	Sub00,	absolute,	310,	"(184.9972113558172, 22)",	184.9972113558172,	22,	1,	2
2024-09-20 13:58:04.385448,	Sub00,	absolute,	311,	"(415.3046975799452, 21)",	415.3046975799452,	21,	1,	2
2024-09-20 13:58:04.385526,	Sub00,	absolute,	312,	"(1244.5079348883237, 21)",	1244.5079348883237,	21,	1,	2
2024-09-20 13:58:04.385607,	Sub00,	absolute,	313,	"(207.65234878997256, 24)",	207.65234878997256,	24,	1,	2
2024-09-20 13:58:04.385686,	Sub00,	absolute,	314,	"(1244.5079348883237, 23)",	1244.5079348883237,	23,	1,	2
2024-09-20 13:58:04.385766,	Sub00,	absolute,	315,	"(622.2539674441618, 21)",	622.2539674441618,	21,	1,	2
2024-09-20 13:58:04.385927,	Sub00,	absolute,	316,	"(987.7666025122485, 24)",	987.7666025122485,	24,	1,	2
2024-09-20 13:58:04.386023,	Sub00,	absolute,	317,	"(622.2539674441618, 25)",	622.2539674441618,	25,	1,	2
2024-09-20 13:58:04.386163,	Sub00,	absolute,	318,	"(261.6255653005986, 23)",	261.6255653005986,	23,	1,	2
2024-09-20 13:58:04.386256,	Sub00,	absolute,	319,	"(523.2511306011972, 23)",	523.2511306011972,	23,	1,	2
2024-09-20 13:58:04.386348,	Sub00,	absolute,	320,	"(164.813778456435, 22)",	164.813778456435,	22,	1,	2
2024-09-20 13:58:04.386443,	Sub00,	absolute,	321,	"(246.94165062806212, 22)",	246.94165062806212,	22,	1,	2
2024-09-20 13:58:04.386586,	Sub00,	absolute,	322,	"(329.62755691286986, 21)",	329.62755691286986,	21,	1,	2
2024-09-20 13:58:04.386681,	Sub00,	absolute,	323,	"(220.0, 24)",	220.0,	24,	1,	2
2024-09-20 13:58:04.386776,	Sub00,	absolute,	324,	"(739.9888454232688, 25)",	739.9888454232688,	25,	1,	2
2024-09-20 13:58:04.386868,	Sub00,	absolute,	325,	"(220.0, 22)",	220.0,	22,	1,	2
2024-09-20 13:58:04.386960,	Sub00,	absolute,	326,	"(311.1269837220809, 22)",	311.1269837220809,	22,	1,	2
2024-09-20 13:58:04.387059,	Sub00,	absolute,	327,	"(440.0, 24)",	440.0,	24,	1,	2
2024-09-20 13:58:04.387152,	Sub00,	absolute,	328,	"(349.22823143300394, 25)",	349.22823143300394,	25,	1,	2
2024-09-20 13:58:04.387244,	Sub00,	absolute,	329,	"(195.99771799087466, 21)",	195.99771799087466,	21,	1,	2
2024-09-20 13:58:04.387342,	Sub00,	absolute,	330,	"(587.3295358348153, 23)",	587.3295358348153,	23,	1,	2
2024-09-20 13:58:04.387440,	Sub00,	absolute,	331,	"(349.22823143300394, 23)",	349.22823143300394,	23,	1,	2
2024-09-20 13:58:04.387545,	Sub00,	absolute,	332,	"(195.99771799087466, 23)",	195.99771799087466,	23,	1,	2
2024-09-20 13:58:04.387637,	Sub00,	absolute,	333,	"(466.1637615180898, 23)",	466.1637615180898,	23,	1,	2
2024-09-20 13:58:04.387732,	Sub00,	absolute,	334,	"(987.7666025122485, 25)",	987.7666025122485,	25,	1,	2
2024-09-20 13:58:04.387829,	Sub00,	absolute,	335,	"(311.1269837220809, 25)",	311.1269837220809,	25,	1,	2
2024-09-20 13:58:06.079572,	Sub00,	absolute,	336,	"(466.1637615180898, 22)",	466.1637615180898,	22,	1,	2
2024-09-20 13:58:06.081069,	Sub00,	absolute,	337,	"(783.9908719634984, 22)",	783.9908719634984,	22,	1,	2
2024-09-20 13:58:06.081293,	Sub00,	absolute,	338,	"(195.99771799087466, 24)",	195.99771799087466,	24,	1,	2
2024-09-20 13:58:06.081506,	Sub00,	absolute,	339,	"(987.7666025122485, 21)",	987.7666025122485,	21,	1,	2
2024-09-20 13:58:06.081684,	Sub00,	absolute,	340,	"(830.6093951598904, 23)",	830.6093951598904,	23,	1,	2
2024-09-20 13:58:06.081839,	Sub00,	absolute,	341,	"(329.62755691286986, 24)",	329.62755691286986,	24,	1,	2
2024-09-20 13:58:06.081965,	Sub00,	absolute,	342,	"(440.0, 24)",	440.0,	24,	1,	2
2024-09-20 13:58:06.082087,	Sub00,	absolute,	343,	"(311.1269837220809, 24)",	311.1269837220809,	24,	1,	2
2024-09-20 13:58:06.082207,	Sub00,	absolute,	344,	"(493.88330125612424, 23)",	493.88330125612424,	23,	1,	2
2024-09-20 13:58:06.082348,	Sub00,	absolute,	345,	"(293.66476791740763, 24)",	293.66476791740763,	24,	1,	2
2024-09-20 13:58:06.082489,	Sub00,	absolute,	346,	"(587.3295358348153, 24)",	587.3295358348153,	24,	1,	2
2024-09-20 13:58:06.082610,	Sub00,	absolute,	347,	"(659.2551138257397, 22)",	659.2551138257397,	22,	1,	2
2024-09-20 13:58:06.082724,	Sub00,	absolute,	348,	"(739.9888454232688, 25)",	739.9888454232688,	25,	1,	2
2024-09-20 13:58:06.082839,	Sub00,	absolute,	349,	"(466.1637615180898, 25)",	466.1637615180898,	25,	1,	2
2024-09-20 13:58:06.082953,	Sub00,	absolute,	350,	"(987.7666025122485, 23)",	987.7666025122485,	23,	1,	2
2024-09-20 13:58:06.083080,	Sub00,	absolute,	351,	"(220.0, 24)",	220.0,	24,	1,	2
2024-09-20 13:58:06.083211,	Sub00,	absolute,	352,	"(415.3046975799452, 22)",	415.3046975799452,	22,	1,	2
2024-09-20 13:58:06.083342,	Sub00,	absolute,	353,	"(261.6255653005986, 24)",	261.6255653005986,	24,	1,	2
2024-09-20 13:58:06.083461,	Sub00,	absolute,	354,	"(659.2551138257397, 25)",	659.2551138257397,	25,	1,	2
2024-09-20 13:58:06.083577,	Sub00,	absolute,	355,	"(369.9944227116344, 21)",	369.9944227116344,	21,	1,	2
2024-09-20 13:58:06.083752,	Sub00,	absolute,	356,	"(523.2511306011972, 22)",	523.2511306011972,	22,	1,	2
2024-09-20 13:58:06.083895,	Sub00,	absolute,	357,	"(493.88330125612424, 22)",	493.88330125612424,	22,	1,	2
2024-09-20 13:58:06.084045,	Sub00,	absolute,	358,	"(783.9908719634984, 24)",	783.9908719634984,	24,	1,	2
2024-09-20 13:58:06.084185,	Sub00,	absolute,	359,	"(987.7666025122485, 23)",	987.7666025122485,	23,	1,	2
2024-09-20 13:58:06.084319,	Sub00,	absolute,	360,	"(587.3295358348153, 25)",	587.3295358348153,	25,	1,	2
2024-09-20 13:58:06.084448,	Sub00,	absolute,	361,	"(493.88330125612424, 23)",	493.88330125612424,	23,	1,	2
2024-09-20 13:58:06.084582,	Sub00,	absolute,	362,	"(830.6093951598904, 25)",	830.6093951598904,	25,	1,	2
2024-09-20 13:58:06.084714,	Sub00,	absolute,	363,	"(220.0, 22)",	220.0,	22,	1,	2
2024-09-20 13:58:06.084849,	Sub00,	absolute,	364,	"(293.66476791740763, 24)",	293.66476791740763,	24,	1,	2
2024-09-20 13:58:06.085006,	Sub00,	absolute,	365,	"(329.62755691286986, 25)",	329.62755691286986,	25,	1,	2
2024-09-20 13:58:06.085147,	Sub00,	absolute,	366,	"(523.2511306011972, 23)",	523.2511306011972,	23,	1,	2
2024-09-20 13:58:06.085279,	Sub00,	absolute,	367,	"(311.1269837220809, 23)",	311.1269837220809,	23,	1,	2
2024-09-20 13:58:06.085410,	Sub00,	absolute,	368,	"(622.2539674441618, 23)",	622.2539674441618,	23,	1,	2
2024-09-20 13:58:06.085538,	Sub00,	absolute,	369,	"(207.65234878997256, 22)",	207.65234878997256,	22,	1,	2
2024-09-20 13:58:06.085670,	Sub00,	absolute,	370,	"(293.66476791740763, 23)",	293.66476791740763,	23,	1,	2
2024-09-20 13:58:06.085799,	Sub00,	absolute,	371,	"(830.6093951598904, 21)",	830.6093951598904,	21,	1,	2
2024-09-20 13:58:06.085929,	Sub00,	absolute,	372,	"(554.3652619537442, 21)",	554.3652619537442,	21,	1,	2
2024-09-20 13:58:06.086059,	Sub00,	absolute,	373,	"(587.3295358348153, 22)",	587.3295358348153,	22,	1,	2
2024-09-20 13:58:06.086189,	Sub00,	absolute,	374,	"(440.0, 22)",	440.0,	22,	1,	2
2024-09-20 13:58:06.086314,	Sub00,	absolute,	375,	"(391.9954359817492, 23)",	391.9954359817492,	23,	1,	2
2024-09-20 13:58:06.086443,	Sub00,	absolute,	376,	"(246.94165062806212, 24)",	246.94165062806212,	24,	1,	2
2024-09-20 13:58:06.086573,	Sub00,	absolute,	377,	"(293.66476791740763, 22)",	293.66476791740763,	22,	1,	2
2024-09-20 13:58:06.086702,	Sub00,	absolute,	378,	"(523.2511306011972, 25)",	523.2511306011972,	25,	1,	2
2024-09-20 13:58:06.086833,	Sub00,	absolute,	379,	"(195.99771799087466, 24)",	195.99771799087466,	24,	1,	2
2024-09-20 13:58:06.086997,	Sub00,	absolute,	380,	"(184.9972113558172, 24)",	184.9972113558172,	24,	1,	2
2024-09-20 13:58:06.087182,	Sub00,	absolute,	381,	"(311.1269837220809, 21)",	311.1269837220809,	21,	1,	2
2024-09-20 13:58:06.087346,	Sub00,	absolute,	382,	"(587.3295358348153, 22)",	587.3295358348153,	22,	1,	2
2024-09-20 13:58:06.087535,	Sub00,	absolute,	383,	"(207.65234878997256, 25)",	207.65234878997256,	25,	1,	2
2024-09-20 13:58:06.087842,	Sub00,	absolute,	384,	"(261.6255653005986, 22)",	261.6255653005986,	22,	1,	2
2024-09-20 13:58:06.088055,	Sub00,	absolute,	385,	"(783.9908719634984, 23)",	783.9908719634984,	23,	1,	2
2024-09-20 13:58:06.088261,	Sub00,	absolute,	386,	"(246.94165062806212, 25)",	246.94165062806212,	25,	1,	2
2024-09-20 13:58:06.088458,	Sub00,	absolute,	387,	"(164.813778456435, 25)",	164.813778456435,	25,	1,	2
2024-09-20 13:58:06.088630,	Sub00,	absolute,	388,	"(1244.5079348883237, 21)",	1244.5079348883237,	21,	1,	2
2024-09-20 13:58:06.088792,	Sub00,	absolute,	389,	"(369.9944227116344, 23)",	369.9944227116344,	23,	1,	2
2024-09-20 13:58:06.088957,	Sub00,	absolute,	390,	"(739.9888454232688, 21)",	739.9888454232688,	21,	1,	2
2024-09-20 13:58:06.089106,	Sub00,	absolute,	391,	"(659.2551138257397, 24)",	659.2551138257397,	24,	1,	2
2024-09-20 13:58:06.089253,	Sub00,	absolute,	392,	"(207.65234878997256, 23)",	207.65234878997256,	23,	1,	2
2024-09-20 13:58:06.089386,	Sub00,	absolute,	393,	"(493.88330125612424, 21)",	493.88330125612424,	21,	1,	2
2024-09-20 13:58:06.089686,	Sub00,	absolute,	394,	"(246.94165062806212, 23)",	246.94165062806212,	23,	1,	2
2024-09-20 13:58:06.090053,	Sub00,	absolute,	395,	"(195.99771799087466, 25)",	195.99771799087466,	25,	1,	2
2024-09-20 13:58:06.090286,	Sub00,	absolute,	396,	"(184.9972113558172, 24)",	184.9972113558172,	24,	1,	2
2024-09-20 13:58:06.090459,	Sub00,	absolute,	397,	"(587.3295358348153, 21)",	587.3295358348153,	21,	1,	2
2024-09-20 13:58:06.090620,	Sub00,	absolute,	398,	"(311.1269837220809, 21)",	311.1269837220809,	21,	1,	2
2024-09-20 13:58:06.090776,	Sub00,	absolute,	399,	"(739.9888454232688, 25)",	739.9888454232688,	25,	1,	2
2024-09-20 13:58:06.090929,	Sub00,	absolute,	400,	"(440.0, 24)",	440.0,	24,	1,	2
2024-09-20 13:58:06.091079,	Sub00,	absolute,	401,	"(220.0, 25)",	220.0,	25,	1,	2
2024-09-20 13:58:06.091227,	Sub00,	absolute,	402,	"(739.9888454232688, 22)",	739.9888454232688,	22,	1,	2
